Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::SetShortcutRouting(int, int, unsigned int)
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::UpdateWindowSkipRefresh(ImGuiWindow*)
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::UpdateWindowParentAndRootLinks(ImGuiWindow*, int, ImGuiWindow*)
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::End()
  0.00      1.18     0.00     9516     0.00     2.20  ImGui::Begin(char const*, bool*, int)
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::Shortcut(int, int, unsigned int)
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::RenderWindowDecorations(ImGuiWindow*, ImRect const&, bool, bool, int, unsigned int const*, float)
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::RenderWindowOuterBorders(ImGuiWindow*)
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::SetLastItemDataForWindow(ImGuiWindow*, ImRect const&)
  0.00      1.18     0.00     9516     0.00     0.12  ImGui::UpdateWindowManualResize(ImGuiWindow*, ImVec2 const&, int*, int*, int, unsigned int*, ImRect const&)
  0.00      1.18     0.00     9516     0.00     0.79  ImGui::RenderWindowTitleBarContents(ImGuiWindow*, ImRect const&, char const*, bool*)
  0.00      1.18     0.00     9516     0.00     0.00  ImGui::UpdateWindowInFocusOrderList(ImGuiWindow*, bool, int)
  0.00      1.18     0.00     9516     0.00     0.00  ImRect::ClipWithFull(ImRect const&)
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImTextureRef>::resize(int)
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImTextureRef>::push_back(ImTextureRef const&)
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImGuiFocusScopeData>::pop_back()
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImGuiWindowStackData>::pop_back()
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImVec2>::resize(int)
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImVec4>::resize(int)
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImVec4>::pop_back()
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImDrawCmd>::resize(int)
  0.00      1.18     0.00     9516     0.00     0.00  ImGuiViewportP::GetWorkRect() const
  0.00      1.18     0.00     9516     0.00     0.00  ImVector<ImGuiWindowStackData>::empty() const
  0.00      1.18     0.00     9515     0.00     0.00  ImVector<ImDrawCmd>::pop_back()
  0.00      1.18     0.00     9514     0.00     0.00  ImRect::IsInverted() const
  0.00      1.18     0.00     9514     0.00     0.00  ImVector<ImDrawCmd>::operator[](int) const
  0.00      1.18     0.00     9514     0.00     0.00  ImDrawCmd::GetTexID() const
  0.00      1.18     0.00     9508     0.00     0.00  ImVector<ImGuiInputEvent>::resize(int)
  0.00      1.18     0.00     6846     0.00     0.00  ImVector<ImGuiWindow*>::operator[](int)
  0.00      1.18     0.00     6755     0.00     0.00  float const& std::forward<float const&>(std::remove_reference<float const&>::type&)
  0.00      1.18     0.00     6290     0.00     0.00  stbtt__add_point(stbtt__point*, int, float, float)
  0.00      1.18     0.00     5555     0.00     0.00  std::vector<Sphere, std::allocator<Sphere> >::end()
  0.00      1.18     0.00     5555     0.00     0.00  std::vector<Sphere, std::allocator<Sphere> >::begin()
  0.00      1.18     0.00     5344     0.00     0.00  ImExponentialMovingAverage(float, float, int)
  0.00      1.18     0.00     5344     0.00     0.00  ImAbs(float)
  0.00      1.18     0.00     5232     0.00     0.00  ImLengthSqr(ImVec2 const&)
  0.00      1.18     0.00     4844     0.00     0.00  ImQsort(void*, unsigned long, unsigned long, int (*)(void const*, void const*))
  0.00      1.18     0.00     4822     0.00     0.00  int ImClamp<int>(int, int, int)
  0.00      1.18     0.00     4766     0.00     0.00  ImVector<ImFont*>::end()
  0.00      1.18     0.00     4766     0.00     0.00  ImVector<ImFont*>::begin()
  0.00      1.18     0.00     4763     0.00     0.00  ImGui::SetNavFocusScope(unsigned int)
  0.00      1.18     0.00     4763     0.00     0.00  ImGui::NavUpdateAnyRequestFlag()
  0.00      1.18     0.00     4763     0.00     0.00  ImVector<ImGuiFocusScopeData>::resize(int)
  0.00      1.18     0.00     4761     0.00     0.00  ImGui::GetPlatformIO()
  0.00      1.18     0.00     4760     0.00     0.00  ImVector<ImGuiWindow*>::reserve(int)
  0.00      1.18     0.00     4759     0.00     0.00  ImGui::WindowRectAbsToRel(ImGuiWindow*, ImRect const&)
  0.00      1.18     0.00     4759     0.00     0.00  float ImGui::ScaleRatioFromValueT<int, int, float>(int, int, int, int, bool, float, float)
  0.00      1.18     0.00     4759     0.00     0.00  ImGui::NavProcessItem()
  0.00      1.18     0.00     4759     0.00     0.00  ImVector<ImDrawList*>::push_back(ImDrawList* const&)
  0.00      1.18     0.00     4759     0.00     0.00  ImVector<ImTextureData*>::push_back(ImTextureData* const&)
  0.00      1.18     0.00     4759     0.00     0.00  ImVector<unsigned int>::push_back(unsigned int const&)
  0.00      1.18     0.00     4758     0.00     0.00  ImFontAtlasBakedGetId(unsigned int, float, float)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui_ImplGlfw_NewFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImFontAtlasBakedGetOrAdd(ImFontAtlas*, ImFont*, float, float)
  0.00      1.18     0.00     4758     0.00     0.00  ImFontAtlasUpdateNewFrame(ImFontAtlas*, int, bool)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui_ImplOpenGL3_NewFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui_ImplOpenGL3_RenderDrawData(ImDrawData*)
  0.00      1.18     0.00     4758     0.00     0.00  ImFontAtlasDebugLogTextureRequests(ImFontAtlas*)
  0.00      1.18     0.00     4758     0.00     0.00  int ImMin<int>(int, int)
  0.00      1.18     0.00     4758     0.00     0.00  ImFloor(ImVec2 const&)
  0.00      1.18     0.00     4758     0.00     0.00  InitViewportDrawData(ImGuiViewportP*)
  0.00      1.18     0.00     4758     0.00     0.00  SetupDrawListSharedData()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui_ImplGlfw_UpdateGamepads()
  0.00      1.18     0.00     4758     0.00     0.00  FlattenDrawDataIntoSingleLayer(ImDrawDataBuilder*)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui_ImplGlfw_UpdateMouseData()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui_ImplGlfw_UpdateMouseCursor()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui_ImplOpenGL3_SetupRenderState(ImDrawData*, int, int, unsigned int)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui_ImplGlfw_GetWindowSizeAndFramebufferScale(GLFWwindow*, ImVec2*, ImVec2*)
  0.00      1.18     0.00     4758     0.00     0.00  ImBitArray<155, 0>::ClearAllBits()
  0.00      1.18     0.00     4758     0.00     0.00  ImBitArray<155, 0>::ImBitArray()
  0.00      1.18     0.00     4758     0.00     0.00  ImGuiStorage::GetVoidPtrRef(unsigned int, void*)
  0.00      1.18     0.00     4758     0.00     0.00  ImGuiViewportP::UpdateWorkRect()
  0.00      1.18     0.00     4758     0.00     0.00  ImDrawListSharedData::SetCircleTessellationMaxError(float)
  0.00      1.18     0.00     4758     0.00     0.31  glm::mat<4, 4, float, (glm::qualifier)0> glm::perspective<float>(float, float, float, float)
  0.00      1.18     0.00     4758     0.00     0.31  glm::mat<4, 4, float, (glm::qualifier)0> glm::perspectiveRH_NO<float>(float, float, float, float)
  0.00      1.18     0.00     4758     0.00     0.00  float glm::abs<float>(float)
  0.00      1.18     0.00     4758     0.00     0.00  glm::detail::compute_abs<float, true>::call(float)
  0.00      1.18     0.00     4758     0.00     0.82  glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAt<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&)
  0.00      1.18     0.00     4758     0.00     0.00  float glm::radians<float>(float)
  0.00      1.18     0.00     4758     0.00     0.82  glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAtRH<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::GetDrawData()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::SetWindowSize(ImGuiWindow*, ImVec2 const&, int)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::GetDefaultFont()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::GetMouseCursor()
  0.00      1.18     0.00     4758     0.00     0.00  bool ImGui::SliderBehaviorT<int, int, float>(ImRect const&, unsigned int, int, int*, int, int, char const*, int, ImRect*)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::SetNextWindowSize(ImVec2 const&, int)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateInputEvents(bool)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::FindHoveredWindowEx(ImVec2 const&, bool, ImGuiWindow**, ImGuiWindow**)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::NavMoveRequestButNoResultYet()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::ErrorRecoveryTryToRecoverState(ImGuiErrorRecoveryState const*)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::GetTopMostAndVisiblePopupModal()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateMouseMovingWindowEndFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateMouseMovingWindowNewFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateHoveredWindowAndCaptureFlags(ImVec2 const&)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::ErrorCheckEndFrameFinalizeErrorTooltip()
  0.00      1.18     0.00     4758     0.00     2.10  ImGui::Render()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::PopFont()
  0.00      1.18     0.00     4758     0.00     2.10  ImGui::EndFrame()
  0.00      1.18     0.00     4758     0.00     6.63  ImGui::NewFrame()
  0.00      1.18     0.00     4758     0.00     1.14  ImGui::SliderInt(char const*, int*, int, int, char const*, int)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::NavEndFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateSettings()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateMouseWheel()
  0.00      1.18     0.00     4758     0.00     0.23  ImGui::NavUpdateWindowing()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateFontsEndFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateFontsNewFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateKeyRoutingTable(ImGuiKeyRoutingTable*)
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::NavUpdateCancelRequest()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateTexturesEndFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateTexturesNewFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::RenderDimmedBackgrounds()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateViewportsNewFrame()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateDebugToolItemPicker()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::NavUpdateCreateMoveRequest()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateDebugToolStackQueries()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::NavUpdateCreateTabbingRequest()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::ErrorCheckNewFrameSanityChecks()
  0.00      1.18     0.00     4758     0.00     0.00  ImGui::UpdateDebugToolFlashStyleColor()
  0.00      1.18     0.00     4758     0.00     0.23  ImGui::NavUpdate()
  0.00      1.18     0.00     4758     0.00     0.01  Camera::processInput(GLFWwindow*, float)
  0.00      1.18     0.00     4758     0.00     0.82  Camera::getViewMatrix()
  0.00      1.18     0.00     4758     0.00     0.31  Camera::getProjectionMatrix()
  0.00      1.18     0.00     4758     0.00     0.00  ImRect::Add(ImRect const&)
  0.00      1.18     0.00     4758     0.00     0.00  Render::renderFloor()
  0.00      1.18     0.00     4758     0.00     0.00  Render::getShaderApp()
  0.00      1.18     0.00     4758     0.00     2.10  Render::renderSpheres(std::vector<Sphere, std::allocator<Sphere> >&)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiGroupData>::resize(int)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiPopupData>::resize(int)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImFontStackData>::back()
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImFontStackData>::pop_back()
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImFontStackData>::push_back(ImFontStackData const&)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiTableTempData>::end()
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiTableTempData>::begin()
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiFocusScopeData>::back()
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiKeyRoutingData>::swap(ImVector<ImGuiKeyRoutingData>&)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiKeyRoutingData>::resize(int)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiWindowStackData>::operator[](int)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImGuiWindow*>::swap(ImVector<ImGuiWindow*>&)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImTextureData*>::resize(int)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImTextureData*>::operator[](int)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImFont*>::operator[](int)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<int>::back()
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<int>::resize(int)
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<int>::push_back(int const&)
  0.00      1.18     0.00     4758     0.00     0.00  ImGuiViewportP::CalcWorkRectPos(ImVec2 const&) const
  0.00      1.18     0.00     4758     0.00     0.00  ImGuiViewportP::CalcWorkRectSize(ImVec2 const&, ImVec2 const&) const
  0.00      1.18     0.00     4758     0.00     0.00  ImRect::ToVec4() const
  0.00      1.18     0.00     4758     0.00     0.00  ImVector<ImDrawList*>::empty() const
  0.00      1.18     0.00     4758     0.00     0.00  std::numeric_limits<float>::epsilon()
  0.00      1.18     0.00     4758     0.00     0.00  std::tan(float)
  0.00      1.18     0.00     4757     0.00     0.00  AddWindowToDrawData(ImGuiWindow*, int)
  0.00      1.18     0.00     4757     0.00     0.00  GetWindowDisplayLayer(ImGuiWindow*)
  0.00      1.18     0.00     4757     0.00     0.00  AddRootWindowToDrawData(ImGuiWindow*)
  0.00      1.18     0.00     4757     0.00     0.00  ImDrawList::PathArcToFast(ImVec2 const&, float, int, int)
  0.00      1.18     0.00     4757     0.00     0.00  ImDrawList::_PopUnusedDrawCmd()
  0.00      1.18     0.00     4757     0.00     0.00  ImGui::IsKeyPressed(ImGuiKey, int, unsigned int)
  0.00      1.18     0.00     4757     0.00     0.00  ImGui::WindowRectRelToAbs(ImGuiWindow*, ImRect const&)
  0.00      1.18     0.00     4757     0.00     0.00  ImGui::AddDrawListToDrawDataEx(ImDrawData*, ImVector<ImDrawList*>*, ImDrawList*)
  0.00      1.18     0.00     4757     0.00     0.00  ImGui::PopID()
  0.00      1.18     0.00     4757     0.00     0.23  ImGui::PushID(char const*)
  0.00      1.18     0.00     4757     0.00     0.00  ImGui::NavSaveLastChildNavWindowIntoParent(ImGuiWindow*)
  0.00      1.18     0.00     4757     0.00     0.00  ImRect::TranslateY(float)
  0.00      1.18     0.00     4757     0.00     0.00  ImVector<ImTextureRect>::resize(int)
  0.00      1.18     0.00     4757     0.00     0.00  ImVector<unsigned int>::pop_back()
  0.00      1.18     0.00     4362     0.00     0.00  operator new(unsigned long, void*)
  0.00      1.18     0.00     3970     0.00     0.00  stbtt__handle_clipped_edge(float*, int, stbtt__active_edge*, float, float, float, float)
  0.00      1.18     0.00     3756     0.00     0.00  ImVector<ImGuiInputEvent>::operator[](int)
  0.00      1.18     0.00     3366     0.00     0.00  std::vector<float, std::allocator<float> >::push_back(float const&)
  0.00      1.18     0.00     3145     0.00     0.00  stbtt_setvertex(stbtt_vertex*, unsigned char, int, int, int, int)
  0.00      1.18     0.00     2982     0.00     0.00  stb_decompress_token(unsigned char const*)
  0.00      1.18     0.00     2880     0.00     0.00  std::vector<float, std::allocator<float> >::operator[](unsigned long)
  0.00      1.18     0.00     2672     0.00     0.00  std::__is_constant_evaluated()
